Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
15/04/2015,"35,000.00","34,400.00","35,100.00","34,300.00",253.17K,1.45%
14/04/2015,"34,500.00","34,700.00","34,900.00","34,500.00",201.46K,-0.29%
13/04/2015,"34,600.00","34,200.00","34,900.00","34,100.00",186.70K,1.47%
10/04/2015,"34,100.00","34,200.00","34,800.00","34,000.00",276.31K,0.59%
09/04/2015,"33,900.00","33,200.00","34,200.00","33,200.00",139.50K,1.19%
08/04/2015,"33,500.00","34,000.00","34,100.00","33,400.00",271.16K,-1.47%
07/04/2015,"34,000.00","33,600.00","34,200.00","33,300.00",268.57K,1.19%
06/04/2015,"33,600.00","34,500.00","34,600.00","33,600.00",146.01K,-2.61%
03/04/2015,"34,500.00","35,000.00","35,700.00","34,500.00",209.32K,-2.27%
02/04/2015,"35,300.00","33,000.00","35,300.00","33,000.00",296.05K,6.97%
01/04/2015,"33,000.00","34,200.00","34,200.00","33,000.00",177.01K,-3.51%
31/03/2015,"34,200.00","33,300.00","34,700.00","33,200.00",270.42K,3.01%
30/03/2015,"33,200.00","34,100.00","34,700.00","33,100.00",320.81K,-3.49%
27/03/2015,"34,400.00","35,700.00","35,700.00","33,800.00",368.54K,-3.37%
26/03/2015,"35,600.00","36,000.00","36,100.00","35,200.00",408.59K,-1.39%
25/03/2015,"36,100.00","36,500.00","36,800.00","36,100.00",303.37K,-1.37%
24/03/2015,"36,600.00","36,200.00","36,700.00","36,000.00",417.38K,-0.54%
23/03/2015,"36,800.00","36,700.00","37,100.00","36,700.00",378.16K,-1.87%
20/03/2015,"37,500.00","36,100.00","37,500.00","35,900.00",351.10K,3.59%
19/03/2015,"36,200.00","37,000.00","37,000.00","36,100.00",351.63K,-2.43%
18/03/2015,"37,100.00","37,200.00","37,300.00","36,700.00",112.96K,-0.27%
17/03/2015,"37,200.00","36,800.00","37,300.00","36,800.00",308.71K,0.54%
16/03/2015,"37,000.00","37,000.00","37,300.00","36,900.00",181.41K,-1.33%
13/03/2015,"37,500.00","38,000.00","38,000.00","37,400.00",140.96K,-0.79%
12/03/2015,"37,800.00","37,200.00","37,800.00","37,000.00",403.03K,1.34%
11/03/2015,"37,300.00","37,100.00","37,700.00","36,800.00",279.14K,0.54%
10/03/2015,"37,100.00","37,000.00","37,200.00","36,700.00",129.43K,0.00%
09/03/2015,"37,100.00","37,600.00","37,600.00","36,700.00",518.33K,-1.59%
06/03/2015,"37,700.00","38,000.00","38,100.00","37,600.00",387.68K,-1.05%
05/03/2015,"38,100.00","38,800.00","38,800.00","38,100.00",471.59K,-1.55%
04/03/2015,"38,700.00","38,500.00","38,800.00","38,400.00",244.11K,0.52%
03/03/2015,"38,500.00","38,000.00","38,500.00","37,900.00",255.27K,2.39%
02/03/2015,"37,600.00","37,500.00","38,100.00","37,400.00",290.98K,0.27%
27/02/2015,"37,500.00","38,000.00","38,900.00","37,500.00",346.06K,-1.57%
26/02/2015,"38,100.00","38,600.00","38,700.00","37,800.00",216.36K,-1.30%
25/02/2015,"38,600.00","39,800.00","40,400.00","38,600.00",259.56K,-3.02%
24/02/2015,"39,800.00","39,500.00","40,000.00","39,300.00",292.86K,0.25%
13/02/2015,"39,700.00","39,700.00","40,300.00","39,600.00",571.66K,0.51%
12/02/2015,"39,500.00","39,100.00","39,700.00","38,900.00",334.53K,1.28%
11/02/2015,"39,000.00","38,800.00","39,200.00","38,500.00",172.03K,1.30%
10/02/2015,"38,500.00","37,900.00","38,700.00","37,500.00",624.02K,1.58%
09/02/2015,"37,900.00","37,800.00","38,100.00","37,500.00",840.03K,0.53%
06/02/2015,"37,700.00","36,800.00","37,900.00","36,800.00",331.92K,2.45%
05/02/2015,"36,800.00","36,000.00","37,500.00","36,000.00",919.35K,2.22%
04/02/2015,"36,000.00","34,300.00","36,200.00","34,200.00",956.31K,4.35%
03/02/2015,"34,500.00","34,600.00","35,000.00","34,100.00",538.86K,1.17%
02/02/2015,"34,100.00","34,600.00","35,200.00","34,100.00",425.46K,-1.16%
30/01/2015,"34,500.00","35,600.00","35,600.00","34,500.00",284.91K,-1.43%
29/01/2015,"35,000.00","35,600.00","35,800.00","35,000.00",160.82K,-2.23%
28/01/2015,"35,800.00","34,800.00","36,300.00","34,800.00",735.14K,3.47%
27/01/2015,"34,600.00","34,900.00","35,200.00","34,500.00",600.11K,-0.57%
26/01/2015,"34,800.00","35,300.00","35,300.00","34,800.00",292.39K,-1.14%
23/01/2015,"35,200.00","35,200.00","35,400.00","34,800.00",510.76K,0.00%
22/01/2015,"35,200.00","35,100.00","35,400.00","34,700.00",532.03K,0.28%
21/01/2015,"35,100.00","35,000.00","35,300.00","34,900.00",590.07K,0.29%
20/01/2015,"35,000.00","34,500.00","35,200.00","34,500.00",564.36K,0.57%
19/01/2015,"34,800.00","35,000.00","35,700.00","34,500.00",501.55K,-0.57%
16/01/2015,"35,000.00","34,200.00","35,300.00","34,000.00",721.06K,2.94%
15/01/2015,"34,000.00","34,500.00","34,700.00","33,700.00",683.54K,-1.73%
14/01/2015,"34,600.00","35,100.00","35,400.00","34,300.00",465.98K,-1.70%
13/01/2015,"35,200.00","35,200.00","35,700.00","35,000.00",828.99K,-1.40%
12/01/2015,"35,700.00","35,200.00","36,200.00","35,100.00",1.37M,2.00%
09/01/2015,"35,000.00","34,200.00","35,600.00","34,000.00",730.16K,2.64%
08/01/2015,"34,100.00","34,100.00","34,900.00","33,700.00",565.53K,0.00%
07/01/2015,"34,100.00","33,500.00","34,700.00","33,400.00",1.03M,2.10%
06/01/2015,"33,400.00","32,100.00","33,400.00","32,100.00",511.14K,0.30%
05/01/2015,"33,300.00","32,100.00","33,800.00","32,100.00",984.90K,4.06%
31/12/2014,"32,000.00","31,000.00","32,200.00","30,700.00",486.13K,5.26%
30/12/2014,"30,400.00","30,700.00","30,800.00","29,600.00",526.37K,-0.98%
29/12/2014,"30,700.00","31,800.00","31,900.00","30,600.00",678.78K,-3.15%
26/12/2014,"31,700.00","31,600.00","32,200.00","30,800.00",310.63K,0.32%
25/12/2014,"31,600.00","31,600.00","32,000.00","30,700.00",194.65K,-1.25%
24/12/2014,"32,000.00","32,900.00","33,900.00","31,900.00",808.91K,-4.48%
23/12/2014,"33,500.00","33,600.00","34,700.00","33,000.00",493.24K,2.13%
22/12/2014,"32,800.00","32,000.00","32,800.00","31,500.00",313.00K,6.84%
19/12/2014,"30,700.00","33,000.00","33,700.00","30,700.00",1.71M,-6.97%
18/12/2014,"33,000.00","34,100.00","34,200.00","33,000.00",655.44K,-3.23%
17/12/2014,"34,100.00","35,000.00","35,700.00","33,600.00",305.53K,-2.57%
16/12/2014,"35,000.00","36,100.00","36,100.00","35,000.00",163.26K,-3.05%
15/12/2014,"36,100.00","37,000.00","37,200.00","36,000.00",272.70K,-2.70%
12/12/2014,"37,100.00","36,300.00","37,300.00","36,300.00",42.97K,1.37%
11/12/2014,"36,600.00","36,900.00","37,300.00","36,300.00",141.47K,-1.88%
10/12/2014,"37,300.00","36,800.00","37,300.00","36,300.00",88.12K,2.19%
09/12/2014,"36,500.00","37,000.00","37,600.00","36,500.00",132.14K,-2.14%
08/12/2014,"37,300.00","37,500.00","37,900.00","37,000.00",74.37K,-0.53%
05/12/2014,"37,500.00","37,500.00","38,000.00","37,400.00",87.21K,0.00%
04/12/2014,"37,500.00","37,300.00","37,700.00","37,300.00",89.59K,0.54%
03/12/2014,"37,300.00","38,000.00","38,200.00","37,300.00",160.77K,-1.84%
02/12/2014,"38,000.00","37,500.00","38,100.00","37,500.00",262.15K,0.26%
01/12/2014,"37,900.00","36,600.00","38,200.00","36,600.00",308.14K,3.55%
28/11/2014,"36,600.00","37,100.00","37,100.00","36,600.00",138.50K,-0.27%
27/11/2014,"36,700.00","36,500.00","36,900.00","36,300.00",89.57K,0.55%
26/11/2014,"36,500.00","37,500.00","37,800.00","36,400.00",329.64K,-2.14%
25/11/2014,"37,300.00","37,800.00","38,000.00","37,300.00",317.87K,-0.80%
24/11/2014,"37,600.00","37,700.00","38,200.00","37,600.00",137.49K,-0.53%
21/11/2014,"37,800.00","38,000.00","38,200.00","37,800.00",161.13K,-0.53%
20/11/2014,"38,000.00","38,200.00","38,200.00","37,800.00",339.22K,0.53%
19/11/2014,"37,800.00","38,500.00","38,500.00","37,800.00",159.77K,-0.79%
18/11/2014,"38,100.00","38,600.00","38,600.00","38,100.00",135.00K,-1.30%
17/11/2014,"38,600.00","38,800.00","38,800.00","38,500.00",186.34K,0.00%
14/11/2014,"38,600.00","38,700.00","38,700.00","37,900.00",238.32K,-0.26%
13/11/2014,"38,700.00","39,000.00","39,000.00","38,700.00",194.96K,-0.26%
12/11/2014,"38,800.00","38,500.00","38,900.00","38,500.00",131.38K,0.78%
11/11/2014,"38,500.00","38,500.00","39,000.00","38,500.00",257.60K,0.52%
10/11/2014,"38,300.00","38,200.00","39,200.00","38,200.00",144.07K,0.26%
07/11/2014,"38,200.00","38,000.00","38,500.00","38,000.00",129.21K,0.26%
06/11/2014,"38,100.00","38,200.00","38,900.00","38,000.00",200.61K,0.00%
05/11/2014,"38,100.00","38,800.00","38,800.00","37,600.00",145.24K,-0.78%
04/11/2014,"38,400.00","38,800.00","39,100.00","38,400.00",193.02K,-1.29%
03/11/2014,"38,900.00","39,100.00","39,400.00","38,900.00",372.35K,0.26%
31/10/2014,"38,800.00","37,700.00","39,200.00","37,700.00",235.63K,2.92%
30/10/2014,"37,700.00","37,700.00","38,000.00","37,600.00",143.69K,0.00%
29/10/2014,"37,700.00","37,600.00","38,100.00","37,500.00",508.81K,0.53%
28/10/2014,"37,500.00","37,200.00","37,500.00","37,200.00",170.42K,1.08%
27/10/2014,"37,100.00","38,300.00","38,400.00","37,100.00",178.17K,-3.39%
24/10/2014,"38,400.00","38,600.00","38,900.00","38,200.00",127.52K,-1.03%
23/10/2014,"38,800.00","39,400.00","39,400.00","38,700.00",150.11K,-1.02%
22/10/2014,"39,200.00","39,300.00","39,500.00","39,200.00",118.41K,0.26%
21/10/2014,"39,100.00","39,600.00","39,600.00","38,700.00",162.51K,0.00%
20/10/2014,"39,100.00","38,800.00","39,800.00","38,800.00",85.64K,0.77%
17/10/2014,"38,800.00","39,300.00","39,400.00","38,800.00",425.61K,-1.02%
16/10/2014,"39,200.00","39,600.00","39,600.00","38,600.00",477.55K,-1.51%
15/10/2014,"39,800.00","40,000.00","40,200.00","39,600.00",179.33K,-0.50%
14/10/2014,"40,000.00","40,100.00","40,500.00","40,000.00",112.44K,-0.50%
13/10/2014,"40,200.00","40,200.00","40,500.00","39,900.00",195.68K,-0.50%
10/10/2014,"40,400.00","40,900.00","41,000.00","40,400.00",151.96K,-1.22%
09/10/2014,"40,900.00","41,000.00","41,400.00","40,900.00",181.99K,0.25%
08/10/2014,"40,800.00","41,000.00","41,000.00","40,800.00",191.85K,-0.49%
07/10/2014,"41,000.00","41,200.00","41,200.00","40,800.00",365.27K,-0.49%
06/10/2014,"41,200.00","41,100.00","41,200.00","40,900.00",249.12K,0.49%
03/10/2014,"41,000.00","41,000.00","41,400.00","40,900.00",233.75K,-0.49%
02/10/2014,"41,200.00","40,300.00","41,200.00","40,300.00",397.89K,2.23%
01/10/2014,"40,300.00","40,600.00","40,800.00","40,300.00",266.41K,0.25%
30/09/2014,"40,200.00","40,300.00","40,800.00","40,100.00",181.61K,-0.50%
29/09/2014,"40,400.00","40,800.00","40,900.00","40,300.00",165.33K,-0.98%
26/09/2014,"40,800.00","40,500.00","40,900.00","40,400.00",243.35K,1.24%
25/09/2014,"40,300.00","39,800.00","40,400.00","39,600.00",252.94K,1.26%
24/09/2014,"39,800.00","40,600.00","40,600.00","39,800.00",748.27K,-2.93%
23/09/2014,"41,000.00","40,100.00","41,200.00","40,100.00",53.31K,1.99%
22/09/2014,"40,200.00","42,000.00","42,000.00","40,200.00",177.40K,0.50%
19/09/2014,"40,000.00","42,600.00","42,700.00","40,000.00",3.01M,-6.32%
18/09/2014,"42,700.00","43,900.00","43,900.00","42,500.00",139.14K,-2.73%
17/09/2014,"43,900.00","44,200.00","44,200.00","43,300.00",139.92K,2.81%
16/09/2014,"42,700.00","44,500.00","45,000.00","42,100.00",365.60K,-5.32%
15/09/2014,"45,100.00","46,100.00","46,100.00","45,000.00",73.49K,-2.80%
12/09/2014,"46,400.00","46,300.00","46,400.00","46,000.00",88.67K,0.87%
11/09/2014,"46,000.00","46,400.00","46,400.00","46,000.00",87.37K,-0.86%
10/09/2014,"46,400.00","45,200.00","46,400.00","44,600.00",140.18K,1.98%
09/09/2014,"45,500.00","46,400.00","46,400.00","45,500.00",138.15K,-1.94%
08/09/2014,"46,400.00","46,200.00","46,400.00","46,000.00",127.63K,1.09%
05/09/2014,"45,900.00","46,300.00","46,300.00","45,900.00",138.55K,0.22%
04/09/2014,"45,800.00","45,400.00","46,300.00","45,400.00",141.83K,-1.08%
03/09/2014,"46,300.00","44,500.00","46,500.00","44,500.00",247.70K,4.51%
29/08/2014,"44,300.00","44,200.00","44,300.00","43,800.00",227.23K,0.00%
28/08/2014,"44,300.00","44,300.00","44,300.00","43,200.00",125.84K,0.00%
27/08/2014,"44,300.00","44,600.00","44,800.00","43,500.00",96.92K,-0.23%
26/08/2014,"44,400.00","42,800.00","44,500.00","42,800.00",371.23K,3.74%
25/08/2014,"42,800.00","42,800.00","43,300.00","42,800.00",132.27K,0.23%
22/08/2014,"42,700.00","42,800.00","43,100.00","42,700.00",78.92K,-0.23%
21/08/2014,"42,800.00","42,500.00","43,000.00","42,500.00",93.92K,0.23%
20/08/2014,"42,700.00","42,700.00","43,000.00","42,500.00",70.23K,0.47%
19/08/2014,"42,500.00","42,500.00","42,700.00","42,500.00",103.20K,0.00%
18/08/2014,"42,500.00","41,900.00","42,700.00","41,900.00",114.09K,1.43%
15/08/2014,"41,900.00","42,300.00","42,300.00","41,900.00",78.62K,-0.71%
14/08/2014,"42,200.00","41,700.00","42,200.00","41,700.00",137.57K,0.48%
13/08/2014,"42,000.00","41,600.00","42,200.00","41,600.00",64.69K,0.72%
12/08/2014,"41,700.00","42,400.00","42,400.00","41,400.00",94.71K,-0.24%
11/08/2014,"41,800.00","42,300.00","42,900.00","41,800.00",140.18K,-1.88%
08/08/2014,"42,600.00","43,000.00","43,500.00","42,600.00",63.41K,-1.39%
07/08/2014,"43,200.00","43,000.00","43,500.00","42,600.00",122.79K,0.23%
06/08/2014,"43,100.00","44,000.00","44,600.00","43,100.00",208.90K,-2.05%
05/08/2014,"44,000.00","43,500.00","44,200.00","43,500.00",131.37K,0.23%
04/08/2014,"43,900.00","42,500.00","44,000.00","42,500.00",344.37K,3.29%
01/08/2014,"42,500.00","42,200.00","43,500.00","42,100.00",466.27K,0.71%
31/07/2014,"42,200.00","40,800.00","42,600.00","40,800.00",113.71K,2.93%
30/07/2014,"41,000.00","41,600.00","42,000.00","41,000.00",71.28K,-2.38%
29/07/2014,"42,000.00","41,200.00","42,000.00","40,500.00",107.50K,2.19%
28/07/2014,"41,100.00","42,700.00","42,700.00","40,100.00",59.67K,-3.75%
25/07/2014,"42,700.00","42,700.00","43,700.00","42,400.00",463.04K,0.47%
24/07/2014,"42,500.00","42,000.00","42,700.00","41,600.00",170.69K,1.19%
23/07/2014,"42,000.00","42,100.00","42,100.00","41,500.00",61.27K,0.00%
22/07/2014,"42,000.00","42,500.00","42,500.00","41,800.00",56.13K,-1.18%
21/07/2014,"42,500.00","42,600.00","42,900.00","42,100.00",205.83K,-0.23%
18/07/2014,"42,600.00","41,500.00","43,000.00","41,500.00",247.14K,1.43%
17/07/2014,"42,000.00","42,200.00","42,400.00","41,600.00",92.96K,-0.47%
16/07/2014,"42,200.00","42,500.00","42,800.00","42,000.00",83.12K,0.72%
15/07/2014,"41,900.00","41,900.00","42,400.00","41,900.00",59.56K,0.96%
14/07/2014,"41,500.00","41,300.00","42,300.00","41,300.00",110.74K,0.48%
11/07/2014,"41,300.00","41,700.00","42,000.00","41,300.00",71.71K,-1.67%
10/07/2014,"42,000.00","43,400.00","43,400.00","41,500.00",258.52K,-3.00%
09/07/2014,"43,300.00","43,200.00","43,400.00","43,100.00",191.92K,0.23%
08/07/2014,"43,200.00","43,100.00","43,500.00","42,800.00",88.01K,-0.69%
07/07/2014,"43,500.00","43,600.00","44,200.00","43,500.00",149.41K,1.40%
04/07/2014,"42,900.00","42,000.00","42,900.00","41,700.00",485.50K,3.13%
03/07/2014,"41,600.00","41,300.00","41,800.00","41,300.00",169.44K,0.73%
02/07/2014,"41,300.00","41,700.00","41,700.00","41,200.00",110.49K,0.00%
01/07/2014,"41,300.00","41,200.00","41,800.00","40,800.00",90.07K,0.73%
30/06/2014,"41,000.00","41,500.00","41,600.00","40,800.00",56.94K,-0.73%
27/06/2014,"41,300.00","41,800.00","41,800.00","41,100.00",120.57K,-1.20%
26/06/2014,"41,800.00","40,200.00","42,000.00","40,200.00",403.09K,3.98%
25/06/2014,"40,200.00","39,900.00","40,200.00","39,800.00",158.53K,0.75%
24/06/2014,"39,900.00","39,500.00","39,900.00","39,300.00",114.71K,1.01%
23/06/2014,"39,500.00","39,600.00","39,600.00","39,400.00",64.90K,0.00%
20/06/2014,"39,500.00","39,300.00","39,600.00","39,000.00",763.87K,0.51%
19/06/2014,"39,300.00","39,000.00","39,400.00","38,400.00",366.12K,0.00%
18/06/2014,"39,300.00","40,000.00","40,000.00","39,300.00",129.00K,-1.26%
17/06/2014,"39,800.00","40,000.00","40,200.00","39,700.00",78.68K,-0.75%
16/06/2014,"40,100.00","40,700.00","40,700.00","39,900.00",100.21K,-0.50%
13/06/2014,"40,300.00","39,800.00","40,300.00","39,700.00",293.38K,1.77%
12/06/2014,"39,600.00","39,600.00","39,900.00","39,500.00",220.43K,0.00%
11/06/2014,"39,600.00","39,500.00","40,000.00","39,000.00",185.60K,0.76%
10/06/2014,"39,300.00","39,200.00","39,800.00","39,000.00",174.73K,-1.26%
09/06/2014,"39,800.00","39,000.00","40,400.00","38,700.00",157.25K,2.05%
06/06/2014,"39,000.00","37,500.00","39,000.00","37,500.00",141.74K,4.00%
05/06/2014,"37,500.00","38,100.00","38,100.00","36,700.00",197.92K,-1.57%
04/06/2014,"38,100.00","40,300.00","40,300.00","38,000.00",98.10K,-4.03%
03/06/2014,"39,700.00","39,100.00","40,000.00","39,100.00",111.06K,1.02%
02/06/2014,"39,300.00","41,000.00","41,100.00","39,300.00",324.98K,-2.96%
30/05/2014,"40,500.00","40,100.00","41,400.00","40,100.00",306.70K,-0.49%
29/05/2014,"40,700.00","42,000.00","42,200.00","40,000.00",354.04K,-3.55%
28/05/2014,"42,200.00","41,500.00","42,200.00","41,400.00",584.09K,0.72%
27/05/2014,"41,900.00","39,300.00","41,900.00","39,300.00",597.23K,6.62%
26/05/2014,"39,300.00","37,500.00","39,700.00","37,200.00",459.64K,3.97%
23/05/2014,"37,800.00","38,100.00","38,200.00","37,800.00",254.52K,-0.53%
22/05/2014,"38,000.00","37,900.00","38,700.00","37,700.00",498.21K,0.80%
21/05/2014,"37,700.00","37,700.00","37,900.00","36,600.00",381.17K,0.00%
20/05/2014,"37,700.00","37,600.00","37,700.00","36,700.00",342.21K,0.00%
19/05/2014,"37,700.00","37,300.00","38,500.00","36,500.00",461.37K,1.34%
16/05/2014,"37,200.00","36,000.00","37,200.00","36,000.00",598.21K,4.79%
15/05/2014,"35,500.00","35,600.00","37,500.00","34,000.00",834.94K,-0.28%
14/05/2014,"35,600.00","33,500.00","35,600.00","33,500.00",880.99K,6.91%
13/05/2014,"33,300.00","32,600.00","33,900.00","32,600.00",820.76K,2.15%
12/05/2014,"32,600.00","34,000.00","34,000.00","32,600.00",558.67K,-6.86%
09/05/2014,"35,000.00","33,500.00","35,300.00","33,500.00",786.22K,4.48%
08/05/2014,"33,500.00","36,000.00","36,000.00","33,500.00",893.86K,-6.94%
07/05/2014,"36,000.00","33,600.00","36,000.00","33,600.00",541.23K,6.82%
06/05/2014,"33,700.00","34,700.00","34,700.00","32,700.00",486.23K,-2.88%
05/05/2014,"34,700.00","37,000.00","37,000.00","34,300.00",334.62K,-5.45%
29/04/2014,"36,700.00","37,000.00","37,200.00","36,600.00",271.61K,-1.08%
28/04/2014,"37,100.00","37,900.00","38,200.00","37,000.00",442.24K,-2.11%
25/04/2014,"37,900.00","37,700.00","38,300.00","37,700.00",314.57K,1.61%
24/04/2014,"37,300.00","37,900.00","37,900.00","37,300.00",490.07K,-1.58%
23/04/2014,"37,900.00","37,500.00","38,700.00","37,500.00",327.96K,-2.82%
22/04/2014,"39,000.00","38,600.00","39,000.00","37,300.00",643.94K,1.04%
21/04/2014,"38,600.00","39,500.00","39,600.00","38,600.00",338.64K,-2.53%
18/04/2014,"39,600.00","41,000.00","41,000.00","39,500.00",359.97K,-3.65%
17/04/2014,"41,100.00","41,000.00","41,400.00","40,400.00",365.07K,1.73%
16/04/2014,"40,400.00","42,300.00","42,300.00","40,400.00",493.14K,-4.49%
15/04/2014,"42,300.00","43,100.00","43,700.00","42,300.00",313.23K,-2.31%
14/04/2014,"43,300.00","43,800.00","44,300.00","43,300.00",267.23K,-1.14%
11/04/2014,"43,800.00","44,000.00","44,200.00","43,400.00",401.38K,-1.35%
10/04/2014,"44,400.00","44,600.00","45,000.00","44,300.00",288.39K,-0.45%
08/04/2014,"44,600.00","44,500.00","45,100.00","44,300.00",275.02K,0.22%
07/04/2014,"44,500.00","43,200.00","44,500.00","43,100.00",405.00K,3.25%
04/04/2014,"43,100.00","43,900.00","43,900.00","43,000.00",383.01K,-1.15%
03/04/2014,"43,600.00","43,100.00","43,700.00","43,000.00",335.60K,0.93%
02/04/2014,"43,200.00","43,300.00","43,900.00","41,800.00",640.90K,0.00%
01/04/2014,"43,200.00","45,100.00","45,100.00","42,500.00",752.09K,-4.21%
31/03/2014,"45,100.00","45,900.00","46,500.00","44,900.00",493.87K,-1.74%
28/03/2014,"45,900.00","45,500.00","46,500.00","45,500.00",466.23K,0.88%
27/03/2014,"45,500.00","45,400.00","46,000.00","45,100.00",567.99K,0.22%
26/03/2014,"45,400.00","47,200.00","47,600.00","45,400.00",1.21M,-3.81%
25/03/2014,"47,200.00","48,900.00","48,900.00","47,200.00",531.73K,-2.48%
24/03/2014,"48,400.00","48,600.00","49,000.00","48,200.00",367.97K,1.89%
21/03/2014,"47,500.00","48,100.00","49,000.00","47,500.00",2.00M,-1.25%
20/03/2014,"48,100.00","48,800.00","48,900.00","48,000.00",583.33K,-1.43%
19/03/2014,"48,800.00","48,800.00","49,500.00","48,700.00",376.02K,0.00%
18/03/2014,"48,800.00","49,000.00","49,100.00","48,500.00",355.11K,-0.61%
17/03/2014,"49,100.00","49,700.00","49,800.00","48,900.00",595.19K,-1.21%
14/03/2014,"49,700.00","50,500.00","51,000.00","49,400.00",519.95K,-2.55%
13/03/2014,"51,000.00","51,000.00","51,500.00","49,500.00",628.31K,0.00%
12/03/2014,"51,000.00","50,500.00","53,000.00","50,000.00",945.81K,2.41%
11/03/2014,"49,800.00","47,800.00","50,000.00","47,500.00",1.21M,4.84%
10/03/2014,"47,500.00","47,000.00","47,500.00","46,600.00",516.97K,2.15%
07/03/2014,"46,500.00","46,500.00","47,100.00","46,400.00",189.59K,0.43%
06/03/2014,"46,300.00","46,000.00","46,600.00","46,000.00",312.02K,0.43%
05/03/2014,"46,100.00","46,600.00","46,600.00","45,900.00",196.39K,0.22%
04/03/2014,"46,000.00","45,600.00","46,500.00","45,300.00",321.81K,-1.08%
03/03/2014,"46,500.00","47,500.00","48,100.00","46,500.00",423.20K,-0.85%
28/02/2014,"46,900.00","47,000.00","47,900.00","46,400.00",480.61K,0.64%
27/02/2014,"46,600.00","47,400.00","48,500.00","46,600.00",660.79K,-1.69%
26/02/2014,"47,400.00","47,600.00","47,700.00","46,800.00",308.64K,0.42%
25/02/2014,"47,200.00","46,300.00","47,300.00","46,000.00",520.35K,1.94%
24/02/2014,"46,300.00","45,600.00","46,500.00","45,400.00",223.55K,0.65%
21/02/2014,"46,000.00","46,000.00","47,000.00","45,400.00",287.43K,-0.22%
