Date,Price,Open,High,Low,Vol.,Change %
05/08/2019,"25,884.00","25,701.60","25,910.10","25,545.20",1.67M,-0.10%
05/07/2019,"25,910.10","25,597.30","25,910.10","25,571.20",1.91M,1.95%
05/06/2019,"25,414.80","25,545.20","25,753.70","25,258.40",2.54M,-2.50%
05/03/2019,"26,066.50","26,014.40","26,066.50","25,858.00",1.85M,0.30%
05/02/2019,"25,988.30","25,962.20","26,170.80","25,884.00",1.54M,0.61%
04/26/2019,"25,831.90","25,493.00","25,936.20","25,440.90",1.51M,1.54%
04/25/2019,"25,440.90","25,284.50","25,623.40","25,258.40",1.69M,0.51%
04/24/2019,"25,310.60","25,284.50","25,362.70","25,076.00",1.49M,1.36%
04/23/2019,"24,971.70","24,971.70","25,258.40","24,763.20",959.09K,0.00%
04/22/2019,"24,971.70","25,284.50","25,284.50","24,919.60",1.44M,-1.14%
04/19/2019,"25,258.40","25,388.80","25,493.00","25,232.40",792.51K,-0.10%
04/18/2019,"25,284.50","25,284.50","25,675.50","25,049.90",1.70M,0.00%
04/17/2019,"25,284.50","25,180.20","25,805.80","25,128.10",3.42M,1.25%
04/16/2019,"24,971.70","24,763.20","25,128.10","24,763.20",1.58M,-0.62%
04/12/2019,"25,128.10","24,424.30","25,232.40","24,424.30",1.53M,2.55%
04/11/2019,"24,502.50","24,450.40","24,763.20","24,424.30",628.30K,0.21%
04/10/2019,"24,450.40","24,502.50","24,658.90","24,372.20",1.28M,-0.85%
04/09/2019,"24,658.90","24,919.60","25,284.50","24,658.90",1.77M,-1.05%
04/08/2019,"24,919.60","24,841.40","25,023.80","24,737.10",790.21K,0.00%
04/05/2019,"24,919.60","24,919.60","24,971.70","24,737.10",1.07M,0.00%
04/04/2019,"24,919.60","24,763.20","25,128.10","24,632.80",3.00M,1.27%
04/03/2019,"24,606.80","24,189.70","24,606.80","23,981.20",1.81M,2.61%
04/02/2019,"23,981.20","23,876.90","24,346.10","23,876.90",2.36M,0.44%
04/01/2019,"23,876.90","23,929.00","23,929.00","23,720.50",571.72K,0.66%
03/29/2019,"23,720.50","23,772.60","23,772.60","23,616.20",779.89K,0.78%
03/28/2019,"23,538.00","23,329.50","23,642.30","23,329.50",632.57K,0.33%
03/27/2019,"23,459.80","23,355.60","23,512.00","23,355.60",1.03M,0.56%
03/26/2019,"23,329.50","23,459.80","23,459.80","23,199.20",674.05K,0.79%
03/25/2019,"23,147.00","23,042.80","23,459.80","23,042.80",1.11M,-1.44%
03/22/2019,"23,485.90","23,512.00","23,668.40","23,485.90",1.20M,-0.11%
03/21/2019,"23,512.00","23,876.90","23,876.90","23,512.00",1.44M,-0.77%
03/20/2019,"23,694.40","23,772.60","23,929.00","23,590.20",1.39M,-0.55%
03/19/2019,"23,824.80","24,085.40","24,137.60","23,824.80",1.60M,-1.08%
03/18/2019,"24,085.40","24,137.60","24,215.80","23,955.10",1.74M,0.43%
03/15/2019,"23,981.20","24,111.50","24,137.60","23,850.80",1.82M,-0.54%
03/14/2019,"24,111.50","24,085.40","24,241.80","23,981.20",931.30K,0.11%
03/13/2019,"24,085.40","24,241.80","24,346.10","24,085.40",1.75M,-0.65%
03/12/2019,"24,241.80","23,329.50","24,241.80","23,329.50",3.37M,4.49%
03/11/2019,"23,199.20","23,277.40","23,381.60","23,173.10",636.34K,-0.34%
03/08/2019,"23,277.40","23,303.40","23,355.60","23,173.10",1.21M,-0.22%
03/07/2019,"23,329.50","23,251.30","23,459.80","23,251.30",653.49K,0.34%
03/06/2019,"23,251.30","23,433.80","23,512.00","23,173.10",1.21M,-0.67%
03/05/2019,"23,407.70","23,459.80","23,564.10","23,355.60",1.44M,-0.22%
03/04/2019,"23,459.80","23,251.30","23,564.10","23,251.30",1.41M,0.90%
03/01/2019,"23,251.30","23,225.20","23,251.30","23,016.70",1.03M,0.90%
02/28/2019,"23,042.80","23,512.00","23,512.00","23,042.80",2.40M,-2.00%
02/27/2019,"23,512.00","23,564.10","23,694.40","23,407.70",847.80K,-0.22%
02/26/2019,"23,564.10","23,772.60","23,772.60","23,459.80",1.16M,-0.66%
02/25/2019,"23,720.50","23,746.60","24,085.40","23,694.40",1.79M,0.66%
02/22/2019,"23,564.10","23,355.60","23,668.40","23,147.00",2.17M,0.89%
02/21/2019,"23,355.60","23,303.40","23,407.70","23,094.90",1.31M,-0.11%
02/20/2019,"23,381.60","23,094.90","23,485.90","23,094.90",871.86K,1.01%
02/19/2019,"23,147.00","23,303.40","23,538.00","23,094.90",2.57M,0.00%
02/18/2019,"23,147.00","23,199.20","23,251.30","22,990.60",534.73K,0.45%
02/15/2019,"23,042.80","23,068.80","23,173.10","22,938.50",1.13M,-0.11%
02/14/2019,"23,068.80","23,277.40","23,407.70","23,068.80",1.08M,-0.67%
02/13/2019,"23,225.20","22,938.50","23,459.80","22,938.50",1.96M,1.48%
02/12/2019,"22,886.40","22,938.50","23,251.30","22,886.40",1.22M,-0.57%
02/11/2019,"23,016.70","22,417.20","23,094.90","22,260.80",1.75M,3.64%
02/01/2019,"22,208.60","22,521.40","22,521.40","21,635.20",1.05M,-1.39%
01/31/2019,"22,521.40","22,573.60","22,625.70","22,365.00",902.98K,0.00%
01/30/2019,"22,521.40","22,156.50","22,625.70","22,104.40",1.20M,1.65%
01/29/2019,"22,156.50","22,104.40","22,156.50","21,895.80",751.66K,0.95%
01/28/2019,"21,948.00","22,156.50","22,156.50","21,948.00",377.65K,-0.71%
01/25/2019,"22,104.40","22,104.40","22,208.60","22,052.20",372.65K,-0.12%
01/24/2019,"22,130.40","22,104.40","22,208.60","22,078.30",409.31K,0.24%
01/23/2019,"22,078.30","22,052.20","22,104.40","21,974.00",337.72K,0.00%
01/22/2019,"22,078.30","22,156.50","22,286.80","22,078.30",246.98K,-0.35%
01/21/2019,"22,156.50","22,000.10","22,312.90","22,000.10",432.58K,1.19%
01/18/2019,"21,895.80","21,948.00","22,156.50","21,895.80",396.54K,0.00%
01/17/2019,"21,895.80","22,156.50","22,286.80","21,895.80",662.97K,-1.29%
01/16/2019,"22,182.60","22,417.20","22,417.20","22,182.60",325.73K,-0.58%
01/15/2019,"22,312.90","22,052.20","22,312.90","22,052.20",592.63K,0.71%
01/14/2019,"22,156.50","22,052.20","22,208.60","21,895.80",695.49K,0.71%
01/11/2019,"22,000.10","22,104.40","22,182.60","21,921.90",1.04M,0.12%
01/10/2019,"21,974.00","22,104.40","22,182.60","21,974.00",361.94K,-0.59%
01/09/2019,"22,104.40","21,948.00","22,208.60","21,843.70",539.49K,0.95%
01/08/2019,"21,895.80","21,791.60","21,895.80","21,739.40",516.13K,0.48%
01/07/2019,"21,791.60","21,791.60","21,948.00","21,687.30",713.07K,1.70%
01/04/2019,"21,426.70","21,166.00","21,609.10","21,113.90",556.13K,0.74%
01/03/2019,"21,270.30","21,609.10","21,609.10","21,218.10",1.25M,-0.97%
01/02/2019,"21,478.80","21,791.60","21,974.00","21,452.70",801.49K,-2.37%
12/28/2018,"22,000.10","21,921.90","22,000.10","21,791.60",675.88K,0.96%
12/27/2018,"21,791.60","21,948.00","22,026.20","21,791.60",794.05K,0.97%
12/26/2018,"21,583.10","21,635.20","21,817.60","21,583.10",582.35K,-0.24%
12/25/2018,"21,635.20","21,583.10","21,635.20","21,374.50",1.28M,-1.19%
12/24/2018,"21,895.80","22,208.60","22,312.90","21,895.80",371.01K,-1.18%
12/21/2018,"22,156.50","21,843.70","22,156.50","21,843.70",792.22K,1.07%
12/20/2018,"21,921.90","22,052.20","22,104.40","21,921.90",805.13K,-0.12%
12/19/2018,"21,948.00","21,895.80","22,208.60","21,817.60",823.24K,0.24%
12/18/2018,"21,895.80","22,078.30","22,312.90","21,817.60",1.97M,-2.33%
12/17/2018,"22,417.20","22,990.60","22,990.60","22,417.20",1.36M,-2.60%
12/14/2018,"23,016.70","23,251.30","23,355.60","22,990.60",1.38M,-1.01%
12/13/2018,"23,251.30","23,433.80","23,590.20","23,199.20",1.36M,0.34%
12/12/2018,"23,173.10","22,964.60","23,225.20","22,964.60",1.16M,0.91%
12/11/2018,"22,964.60","23,094.90","23,199.20","22,886.40",668.08K,-0.34%
12/10/2018,"23,042.80","23,355.60","23,459.80","23,042.80",1.21M,-2.00%
12/07/2018,"23,512.00","23,251.30","23,642.30","23,251.30",1.33M,1.58%
12/06/2018,"23,147.00","23,199.20","23,355.60","22,964.60",845.13K,-0.45%
12/05/2018,"23,251.30","23,173.10","23,433.80","23,147.00",1.06M,-0.78%
12/04/2018,"23,433.80","23,407.70","23,720.50","23,329.50",1.77M,0.11%
12/03/2018,"23,407.70","22,521.40","23,407.70","22,521.40",1.98M,4.66%
11/30/2018,"22,365.00","22,365.00","22,391.10","22,234.70",565.22K,0.00%
11/29/2018,"22,365.00","22,573.60","22,677.80","22,365.00",914.07K,0.23%
11/28/2018,"22,312.90","22,286.80","22,339.00","22,182.60",447.32K,0.12%
11/27/2018,"22,286.80","22,365.00","22,365.00","22,156.50",596.45K,0.71%
11/26/2018,"22,130.40","22,443.20","22,443.20","22,130.40",843.99K,-1.39%
11/23/2018,"22,443.20","22,469.30","22,651.80","22,417.20",604.12K,-0.81%
11/22/2018,"22,625.70","22,625.70","22,730.00","22,547.50",564.39K,0.00%
11/21/2018,"22,625.70","22,312.90","22,625.70","22,260.80",896.17K,0.00%
11/20/2018,"22,625.70","22,521.40","22,625.70","22,339.00",960.38K,0.58%
11/19/2018,"22,495.40","22,417.20","22,521.40","22,312.90",691.33K,0.94%
11/16/2018,"22,286.80","22,156.50","22,365.00","22,026.20",1.12M,1.30%
11/15/2018,"22,000.10","21,895.80","22,104.40","21,739.40",870.74K,-0.12%
11/14/2018,"22,026.20","21,843.70","22,026.20","21,687.30",1.31M,1.44%
11/13/2018,"21,713.40","21,478.80","21,765.50","21,478.80",764.67K,-0.72%
11/12/2018,"21,869.80","21,478.80","21,869.80","21,452.70",476.77K,1.70%
11/09/2018,"21,504.90","21,791.60","21,948.00","21,478.80",1.11M,-2.13%
11/08/2018,"21,974.00","22,026.20","22,104.40","21,869.80",614.71K,0.72%
11/07/2018,"21,817.60","21,974.00","22,156.50","21,713.40",865.10K,-0.71%
11/06/2018,"21,974.00","22,260.80","22,286.80","21,948.00",822.10K,-0.94%
11/05/2018,"22,182.60","22,208.60","22,417.20","22,000.10",463.69K,-0.82%
11/02/2018,"22,365.00","22,078.30","22,417.20","21,921.90",1.04M,2.39%
11/01/2018,"21,843.70","21,921.90","22,104.40","21,843.70",820.06K,-0.12%
10/31/2018,"21,869.80","21,765.50","21,895.80","21,530.90",567.60K,2.32%
10/30/2018,"21,374.50","21,426.70","21,791.60","21,296.30",790.16K,0.00%
10/29/2018,"21,374.50","21,113.90","21,609.10","21,113.90",807.18K,0.49%
10/26/2018,"21,270.30","21,635.20","21,765.50","21,270.30",1.61M,-0.61%
10/25/2018,"21,400.60","20,853.20","21,530.90","20,853.20",1.32M,-1.79%
10/24/2018,"21,791.60","21,921.90","22,182.60","21,791.60",981.75K,-0.95%
10/23/2018,"22,000.10","22,495.40","22,495.40","21,687.30",2.01M,-2.20%
10/22/2018,"22,495.40","22,625.70","22,782.10","22,469.30",749.53K,0.35%
10/19/2018,"22,417.20","22,417.20","22,677.80","22,365.00",1.62M,-1.38%
10/18/2018,"22,730.00","22,782.10","22,938.50","22,625.70",1.24M,0.00%
10/17/2018,"22,730.00","22,834.20","22,938.50","22,677.80",828.02K,0.81%
10/16/2018,"22,547.50","22,677.80","22,677.80","22,260.80",1.05M,0.58%
10/15/2018,"22,417.20","22,834.20","22,938.50","22,417.20",865.26K,-1.83%
10/12/2018,"22,834.20","22,156.50","22,938.50","21,739.40",2.41M,2.58%
10/11/2018,"22,260.80","22,938.50","23,147.00","22,052.20",3.80M,-5.74%
10/10/2018,"23,616.20","23,303.40","23,668.40","23,303.40",1.21M,1.34%
10/09/2018,"23,303.40","23,459.80","23,538.00","23,303.40",697.30K,-0.67%
10/08/2018,"23,459.80","23,720.50","23,720.50","23,459.80",893.47K,-1.32%
10/05/2018,"23,772.60","23,955.10","23,981.20","23,746.60",887.60K,-0.55%
10/04/2018,"23,903.00","23,720.50","23,981.20","23,668.40",822.71K,0.77%
10/03/2018,"23,720.50","23,616.20","23,824.80","23,590.20",651.25K,0.44%
10/02/2018,"23,616.20","23,903.00","23,981.20","23,590.20",1.49M,-1.52%
10/01/2018,"23,981.20","24,137.60","24,215.80","23,955.10",907.35K,-0.65%
09/28/2018,"24,137.60","24,241.80","24,241.80","24,111.50",977.23K,0.22%
09/27/2018,"24,085.40","24,007.20","24,241.80","24,007.20",1.31M,0.33%
09/26/2018,"24,007.20","23,981.20","24,398.20","23,903.00",1.80M,0.33%
09/25/2018,"23,929.00","23,981.20","24,033.30","23,876.90",1.30M,-0.43%
09/24/2018,"24,033.30","23,929.00","24,241.80","23,876.90",1.73M,0.44%
09/21/2018,"23,929.00","24,007.20","24,007.20","23,564.10",2.32M,0.00%
09/20/2018,"23,929.00","23,485.90","24,085.40","23,485.90",1.97M,0.99%
09/19/2018,"23,694.40","23,459.80","23,798.70","23,355.60",2.36M,1.45%
09/18/2018,"23,355.60","22,782.10","23,355.60","22,782.10",1.40M,1.59%
09/17/2018,"22,990.60","23,199.20","23,199.20","22,990.60",985.99K,-1.01%
09/14/2018,"23,225.20","22,730.00","23,303.40","22,730.00",4.84M,2.65%
09/13/2018,"22,625.70","22,782.10","22,886.40","22,521.40",1.13M,0.81%
09/12/2018,"22,443.20","22,677.80","22,782.10","22,443.20",833.57K,-0.23%
09/11/2018,"22,495.40","22,182.60","22,521.40","22,182.60",981.57K,1.41%
09/10/2018,"22,182.60","22,521.40","22,521.40","22,182.60",641.16K,-1.05%
09/07/2018,"22,417.20","22,156.50","22,417.20","22,078.30",888.16K,1.53%
09/06/2018,"22,078.30","22,469.30","22,573.60","22,078.30",2.11M,-2.19%
09/05/2018,"22,573.60","22,964.60","23,042.80","22,417.20",1.47M,-1.81%
09/04/2018,"22,990.60","22,990.60","23,303.40","22,938.50",1.11M,-0.23%
08/31/2018,"23,042.80","23,016.70","23,407.70","22,990.60",1.79M,0.11%
08/30/2018,"23,016.70","23,042.80","23,042.80","22,912.40",1.10M,-0.11%
08/29/2018,"23,042.80","23,016.70","23,147.00","22,912.40",1.35M,0.00%
08/28/2018,"23,042.80","23,094.90","23,173.10","22,964.60",1.59M,-0.45%
08/27/2018,"23,147.00","23,094.90","23,199.20","23,042.80",1.41M,-0.11%
08/24/2018,"23,173.10","23,147.00","23,199.20","22,886.40",1.10M,0.11%
08/23/2018,"23,147.00","22,990.60","23,199.20","22,990.60",1.75M,0.79%
08/22/2018,"22,964.60","22,808.20","23,094.90","22,782.10",2.01M,0.80%
08/21/2018,"22,782.10","22,730.00","22,834.20","22,625.70",1.26M,0.00%
08/20/2018,"22,782.10","22,677.80","23,094.90","22,495.40",1.67M,0.46%
08/17/2018,"22,677.80","22,521.40","22,677.80","22,417.20",1.62M,1.16%
08/16/2018,"22,417.20","22,365.00","22,417.20","22,130.40",2.41M,0.47%
08/15/2018,"22,312.90","22,567.60","22,771.40","22,262.00",2.89M,-1.13%
08/14/2018,"22,567.60","22,287.40","22,593.10","22,211.00",2.80M,1.96%
08/13/2018,"22,134.60","21,956.30","22,262.00","21,956.30",1.81M,0.81%
08/10/2018,"21,956.30","21,803.50","22,134.60","21,752.50",1.39M,0.70%
08/09/2018,"21,803.50","21,905.40","22,007.30","21,676.10",2.15M,0.71%
08/08/2018,"21,650.70","21,370.50","21,701.60","21,345.00",1.33M,1.31%
08/07/2018,"21,370.50","21,548.80","21,548.80","21,268.60",1.13M,-0.71%
08/06/2018,"21,523.30","21,599.70","21,752.50","21,523.30",611.05K,-0.82%
08/03/2018,"21,701.60","21,905.40","21,956.30","21,599.70",1.26M,-0.23%
08/02/2018,"21,752.50","21,395.90","21,752.50","21,192.20",1.27M,1.67%
08/01/2018,"21,395.90","21,752.50","21,930.80","21,345.00",4.24M,-1.87%
07/31/2018,"21,803.50","22,058.20","22,160.10","21,803.50",2.78M,-1.15%
07/30/2018,"22,058.20","22,109.10","22,160.10","22,007.30",2.09M,0.00%
07/27/2018,"22,058.20","21,854.40","22,363.90","21,676.10",2.26M,1.76%
07/26/2018,"21,676.10","21,752.50","21,905.40","21,446.90",1.25M,0.35%
07/25/2018,"21,599.70","21,548.80","22,312.90","21,497.80",2.31M,0.47%
07/24/2018,"21,497.80","21,395.90","21,625.20","21,090.30",2.04M,0.48%
07/23/2018,"21,395.90","21,497.80","21,752.50","21,319.50",1.94M,0.96%
07/20/2018,"21,192.20","21,548.80","21,548.80","21,013.90",1.49M,-2.12%
07/19/2018,"21,650.70","21,497.80","21,854.40","21,497.80",1.31M,-0.93%
07/18/2018,"21,854.40","21,395.90","21,854.40","21,345.00",1.91M,2.39%
07/17/2018,"21,345.00","20,733.70","21,345.00","20,657.30",2.26M,2.44%
07/16/2018,"20,835.60","20,937.50","21,141.20","20,708.20",1.13M,0.74%
07/13/2018,"20,682.70","20,122.40","20,784.60","20,020.50",1.85M,4.64%
07/12/2018,"19,765.80","19,663.90","20,198.80","19,612.90",1.19M,-1.02%
07/11/2018,"19,969.50","20,122.40","20,377.10","19,663.90",1.40M,-2.97%
07/10/2018,"20,580.90","20,529.90","20,733.70","20,377.10",434.85K,0.62%
07/09/2018,"20,453.50","20,886.50","21,064.80","20,275.20",1.02M,-1.59%
07/06/2018,"20,784.60","19,867.70","21,243.10","19,816.70",1.59M,3.29%
07/05/2018,"20,122.40","20,377.10","20,428.00","19,612.90",1.24M,-1.25%
07/04/2018,"20,377.10","19,893.10","20,377.10","19,612.90",1.71M,2.56%
07/03/2018,"19,867.70","20,479.00","20,708.20","19,867.70",2.36M,-2.99%
07/02/2018,"20,479.00","21,141.20","21,345.00","20,377.10",1.71M,-3.13%
06/29/2018,"21,141.20","21,650.70","21,905.40","21,141.20",1.33M,-2.35%
06/28/2018,"21,650.70","22,567.60","22,567.60","21,650.70",2.05M,-4.06%
06/27/2018,"22,567.60","22,873.30","22,873.30","22,542.20",448.63K,-0.45%
06/26/2018,"22,669.50","22,669.50","22,822.30","22,567.60",420.45K,-1.33%
06/25/2018,"22,975.20","23,128.00","23,128.00","22,873.30",893.00K,0.22%
06/22/2018,"22,924.20","22,567.60","22,924.20","22,363.90",655.11K,1.35%
06/21/2018,"22,618.60","23,128.00","23,128.00","22,465.70",610.59K,-2.20%
06/20/2018,"23,128.00","22,873.30","23,128.00","22,414.80",1.14M,2.02%
06/19/2018,"22,669.50","22,975.20","22,975.20","21,752.50",3.52M,-1.98%
06/18/2018,"23,128.00","23,892.10","23,892.10","23,128.00",1.21M,-2.37%
06/15/2018,"23,688.40","23,586.50","23,790.30","23,561.00",771.77K,-0.21%
06/14/2018,"23,739.30","23,943.10","24,070.40","23,739.30",803.65K,-0.43%
06/13/2018,"23,841.20","23,433.70","23,892.10","23,433.70",789.27K,1.08%
06/12/2018,"23,586.50","24,197.80","24,197.80","23,280.80",2.19M,-2.53%
06/11/2018,"24,197.80","24,325.20","24,427.00","24,197.80",1.26M,-0.94%
06/08/2018,"24,427.00","24,401.60","24,554.40","24,197.80",1.83M,0.31%
06/07/2018,"24,350.60","24,911.00","24,911.00","24,299.70",1.99M,-1.44%
06/06/2018,"24,707.20","24,452.50","24,707.20","24,095.90",1.78M,1.46%
06/05/2018,"24,350.60","24,197.80","24,503.50","24,045.00",2.35M,1.16%
06/04/2018,"24,070.40","23,688.40","24,172.30","23,612.00",2.01M,1.72%
06/01/2018,"23,662.90","23,433.70","23,790.30","23,280.80",2.25M,0.98%
05/31/2018,"23,433.70","22,949.70","23,790.30","22,924.20",1.93M,1.21%
05/30/2018,"23,153.50","24,095.90","24,095.90","23,128.00",2.78M,-4.11%
05/29/2018,"24,146.90","23,178.90","24,554.40","22,847.80",4.10M,4.18%
05/28/2018,"23,178.90","24,045.00","24,554.40","23,178.90",3.55M,-6.95%
05/25/2018,"24,911.00","25,980.80","25,980.80","24,911.00",1.38M,-3.04%
05/24/2018,"25,692.80","26,297.40","26,426.90","25,692.80",2.08M,-1.82%
05/23/2018,"26,167.80","25,908.80","26,340.60","25,692.80",2.16M,1.51%
05/22/2018,"25,779.20","26,340.60","26,556.50","25,692.80",2.21M,-2.13%
05/21/2018,"26,340.60","26,426.90","26,945.10","26,340.60",2.98M,0.33%
05/18/2018,"26,254.20","26,167.80","26,340.60","25,390.60",1.97M,0.33%
05/17/2018,"26,167.80","26,081.50","26,513.30","26,081.50",1.44M,0.16%
05/16/2018,"26,124.70","26,340.60","26,513.30","26,124.70",1.35M,-1.47%
05/15/2018,"26,513.30","26,772.40","26,772.40","26,340.60",1.83M,-0.32%
05/14/2018,"26,599.70","25,951.90","26,642.80","25,736.00",4.04M,3.53%
05/11/2018,"25,692.80","25,045.10","25,692.80","25,045.10",2.35M,2.06%
05/10/2018,"25,174.70","25,217.90","25,649.70","25,045.10",3.10M,-0.17%
05/09/2018,"25,217.90","25,304.20","25,520.10","25,088.30",2.02M,-1.02%
05/08/2018,"25,476.90","25,563.30","25,736.00","25,390.60",2.24M,-1.01%
05/07/2018,"25,736.00","25,390.60","25,736.00","25,304.20",1.76M,1.36%
05/04/2018,"25,390.60","25,261.00","25,476.90","25,131.50",2.35M,1.38%
05/03/2018,"25,045.10","24,527.00","25,045.10","24,052.00",4.34M,1.75%
05/02/2018,"24,613.30","24,958.80","25,045.10","24,527.00",2.75M,0.00%
04/27/2018,"24,613.30","23,749.70","24,786.00","23,706.50",3.21M,3.64%
04/26/2018,"23,749.70","24,570.10","24,915.60","23,749.70",4.08M,-2.48%
04/24/2018,"24,354.20","24,786.00","25,261.00","24,224.70",3.72M,-2.76%
04/23/2018,"25,045.10","26,470.10","26,642.80","24,699.70",2.93M,-5.38%
04/20/2018,"26,470.10","26,340.60","26,556.50","26,038.30",1.95M,0.99%
04/19/2018,"26,211.00","26,772.40","26,815.60","26,211.00",4.77M,-2.10%
04/18/2018,"26,772.40","26,901.90","27,161.00","26,729.20",2.50M,0.00%
04/17/2018,"26,772.40","26,556.50","26,772.40","26,297.40",2.22M,1.47%
04/16/2018,"26,383.70","26,772.40","26,945.10","26,297.40",2.37M,-1.45%
04/13/2018,"26,772.40","27,592.80","27,592.80","26,772.40",4.31M,-2.52%
04/12/2018,"27,463.30","27,204.20","27,463.30","26,815.60",2.65M,0.95%
04/11/2018,"27,204.20","27,981.50","28,240.50","27,204.20",6.62M,-2.17%
04/10/2018,"27,808.70","27,463.30","28,154.20","27,420.10",9.01M,1.58%
04/09/2018,"27,376.90","27,031.50","27,463.30","27,031.50",3.02M,1.12%
04/06/2018,"27,074.60","27,722.40","27,765.50","27,074.60",7.26M,-0.48%
04/05/2018,"27,204.20","26,772.40","27,506.50","26,556.50",5.77M,2.11%
04/04/2018,"26,642.80","26,772.40","27,117.80","26,599.70",4.61M,0.82%
04/03/2018,"26,426.90","26,426.90","26,513.30","26,297.40",2.29M,-0.49%
04/02/2018,"26,556.50","26,556.50","26,642.80","26,340.60",4.41M,1.32%
03/30/2018,"26,211.00","25,736.00","26,470.10","25,649.70",4.89M,2.02%
03/29/2018,"25,692.80","25,649.70","25,779.20","25,476.90",1.66M,1.02%
03/28/2018,"25,433.80","25,520.10","25,649.70","25,390.60",1.33M,-1.01%
03/27/2018,"25,692.80","25,865.60","25,951.90","25,476.90",1.99M,0.51%
03/26/2018,"25,563.30","25,304.20","25,649.70","25,304.20",1.89M,1.02%
03/23/2018,"25,304.20","25,476.90","25,736.00","25,045.10",5.69M,-2.50%
03/22/2018,"25,951.90","26,340.60","26,513.30","25,951.90",2.54M,-1.48%
03/21/2018,"26,340.60","26,470.10","26,686.00","26,340.60",2.01M,-0.49%
03/20/2018,"26,470.10","25,995.10","26,901.90","25,908.80",5.86M,1.32%
03/19/2018,"26,124.70","25,995.10","26,167.80","25,865.60",2.68M,0.67%
03/16/2018,"25,951.90","26,167.80","26,254.20","25,779.20",2.86M,-0.83%
03/15/2018,"26,167.80","26,340.60","26,383.70","26,038.30",2.39M,-0.33%
03/14/2018,"26,254.20","25,951.90","26,254.20","25,649.70",4.16M,1.16%
03/13/2018,"25,951.90","26,426.90","26,426.90","25,649.70",8.35M,-2.12%
03/12/2018,"26,513.30","26,772.40","27,031.50","26,513.30",3.23M,-0.32%
03/09/2018,"26,599.70","27,074.60","27,247.40","26,556.50",4.15M,-0.96%
03/08/2018,"26,858.70","26,772.40","26,988.30","26,470.10",2.64M,0.00%
03/07/2018,"26,858.70","27,420.10","27,506.50","26,556.50",4.02M,-1.74%
03/06/2018,"27,333.70","26,988.30","27,333.70","26,642.80",5.17M,2.93%
03/05/2018,"26,556.50","26,470.10","27,851.90","26,470.10",12.10M,0.65%
03/02/2018,"26,383.70","26,124.70","26,470.10","25,908.80",3.70M,0.49%
03/01/2018,"26,254.20","25,649.70","26,426.90","25,520.10",4.24M,1.67%
02/28/2018,"25,822.40","25,563.30","26,081.50","25,520.10",3.69M,0.00%
02/27/2018,"25,822.40","26,211.00","26,254.20","25,692.80",2.84M,-0.99%
02/26/2018,"26,081.50","26,340.60","26,686.00","26,081.50",4.95M,-0.17%
02/23/2018,"26,124.70","25,261.00","26,167.80","25,261.00",3.23M,3.60%
